threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.001,wifi_hotspot_location,4,"['BIN', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SourceID']->OBJECTID",0.931,0.000,0.664
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Council Distrcit', 'SourceID']->BCTCB2010",0.974,0.000,0.916
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area (NTA)', 'Postcode', 'Provider', 'SourceID']->BIN",0.975,0.000,0.923
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area (NTA)', 'Postcode', 'SSID', 'SourceID']->BIN",0.975,0.000,0.923
0.001,wifi_hotspot_location,4,"['BIN', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Type']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BIN', 'Borough Name', 'SSID', 'SourceID']->Location_T",0.891,0.000,0.903
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Council Distrcit', 'Remarks']->DOITT_ID",0.767,0.000,0.259
0.001,wifi_hotspot_location,4,"['BIN', 'Borough Name', 'Remarks', 'SourceID']->Location_T",0.891,0.000,0.872
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'Provider', 'SourceID']->BIN",0.975,0.000,0.923
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'Provider', 'SourceID']->Census Tract",0.988,0.000,0.965
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'SSID', 'SourceID']->BIN",0.975,0.000,0.923
0.001,wifi_hotspot_location,4,"['BBL', 'BIN', 'BoroCD', 'Location_T']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider', 'SourceID']->Census Tract",0.985,0.000,0.957
0.001,wifi_hotspot_location,4,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider', 'SourceID']->Census Tract",0.985,0.000,0.957
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCode', 'Remarks', 'SourceID']->Location_T",0.891,0.000,0.872
0.001,wifi_hotspot_location,4,"['BIN', 'City', 'Remarks', 'SourceID']->Provider",1.000,0.000,1.000
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCode', 'SSID', 'SourceID']->Location_T",0.891,0.000,0.903
0.001,wifi_hotspot_location,4,"['BIN', 'Borough', 'Remarks', 'SourceID']->Location_T",0.891,0.000,0.872
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Council Distrcit', 'Provider']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BBL', 'BIN', 'BoroCD', 'Provider']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Location_T', 'SourceID']->Postcode",0.982,0.000,0.952
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'Neighborhood Tabulation Area (NTA)', 'Remarks']->OBJECTID",0.723,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'Council Distrcit', 'Remarks']->OBJECTID",0.728,0.000,0.253
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'SSID', 'SourceID']->Census Tract",0.988,0.000,0.965
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area (NTA)', 'Postcode', 'SSID', 'SourceID']->Census Tract",0.988,0.000,0.965
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCode', 'Remarks', 'SourceID']->Provider",1.000,0.000,1.000
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Neighborhood Tabulation Area (NTA)', 'Remarks']->OBJECTID",0.723,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Council Distrcit', 'Remarks']->OBJECTID",0.728,0.000,0.253
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Council Distrcit', 'Type']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'Council Distrcit', 'Type']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks']->OBJECTID",0.723,0.000,0.250
0.001,wifi_hotspot_location,4,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'Provider', 'SourceID']->Census Tract",0.981,0.000,0.940
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area (NTA)', 'Postcode', 'Provider', 'SourceID']->Census Tract",0.988,0.000,0.965
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Council Distrcit', 'Location_T']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'SourceID']->Census Tract",0.993,0.000,0.976
0.001,wifi_hotspot_location,4,"['BIN', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SourceID']->DOITT_ID",0.931,0.000,0.664
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Remarks', 'SourceID']->Postcode",0.977,0.000,0.932
0.001,wifi_hotspot_location,4,"['BoroCD', 'Location_T', 'Remarks', 'SourceID']->Council Distrcit",0.982,0.000,0.960
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Neighborhood Tabulation Area (NTA)', 'SourceID']->DOITT_ID",0.931,0.000,0.669
0.001,wifi_hotspot_location,4,"['BBL', 'Location_T', 'Provider', 'Remarks']->BoroCode",0.911,0.000,0.937
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Provider', 'SourceID']->Longitude",0.937,0.000,0.751
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'SourceID']->DOITT_ID",0.931,0.000,0.669
0.001,wifi_hotspot_location,4,"['BIN', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SourceID']->DOITT_ID",0.931,0.000,0.664
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Council Distrcit', 'SSID']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BBL', 'Location_T', 'Remarks', 'SourceID']->BoroCode",0.956,0.000,0.963
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area (NTA)', 'Postcode', 'Remarks', 'SourceID']->Census Tract",0.988,0.000,0.960
0.001,wifi_hotspot_location,4,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'Remarks', 'SourceID']->Census Tract",0.988,0.000,0.960
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Type']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'SourceID']->Census Tract",0.989,0.000,0.970
0.001,wifi_hotspot_location,4,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Postcode', 'SourceID']->Census Tract",0.989,0.000,0.970
0.001,wifi_hotspot_location,4,"['Activated', 'BIN', 'BoroCD', 'Remarks']->OBJECTID",0.774,0.000,0.297
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'Council Distrcit', 'Remarks']->DOITT_ID",0.728,0.000,0.253
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Remarks', 'SourceID']->OBJECTID",0.915,0.000,0.567
0.001,wifi_hotspot_location,4,"['Census Tract', 'Council Distrcit', 'Postcode', 'SSID']->SourceID",0.073,0.000,0.373
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Council Distrcit', 'Remarks']->DOITT_ID",0.728,0.000,0.253
0.001,wifi_hotspot_location,4,"['BCTCB2010', 'Council Distrcit', 'Postcode', 'SSID']->SourceID",0.073,0.000,0.373
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Council Distrcit', 'Type']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'Council Distrcit', 'Type']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID', 'SourceID']->Census Tract",0.985,0.000,0.957
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Council Distrcit', 'SSID']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Council Distrcit', 'SSID']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Census Tract', 'Council Distrcit', 'Location_T', 'Postcode']->SourceID",0.048,0.000,0.365
0.001,wifi_hotspot_location,4,"['BCTCB2010', 'Council Distrcit', 'Location_T', 'Postcode']->SourceID",0.048,0.000,0.365
0.001,wifi_hotspot_location,4,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SSID', 'SourceID']->Census Tract",0.985,0.000,0.957
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Type']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['Activated', 'BIN', 'BoroCD', 'Remarks']->DOITT_ID",0.774,0.000,0.297
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Remarks', 'SourceID']->DOITT_ID",0.915,0.000,0.567
0.001,wifi_hotspot_location,4,"['BCTCB2010', 'Council Distrcit', 'Postcode', 'Remarks']->SourceID",0.459,0.000,0.363
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Provider', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.976,0.000,0.947
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Council Distrcit', 'SSID']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Council Distrcit', 'SourceID']->Census Tract",0.974,0.000,0.916
0.001,wifi_hotspot_location,4,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider', 'SourceID']->Census Tract",0.981,0.000,0.940
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks']->OBJECTID",0.723,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BoroCD', 'Census Tract', 'Remarks']->OBJECTID",0.724,0.000,0.252
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'BoroCD', 'Remarks']->OBJECTID",0.724,0.000,0.252
0.001,wifi_hotspot_location,4,"['Activated', 'Borough', 'Census Tract', 'Remarks']->OBJECTID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Borough', 'Remarks']->OBJECTID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'City', 'Remarks']->OBJECTID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'City', 'Remarks']->OBJECTID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Census Tract', 'Remarks']->OBJECTID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'BoroCode', 'Remarks']->OBJECTID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Census Tract', 'Remarks']->OBJECTID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Borough Name', 'Remarks']->OBJECTID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Location_T', 'Remarks']->OBJECTID",0.770,0.000,0.268
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'SSID', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.976,0.000,0.947
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Provider', 'Remarks']->OBJECTID",0.752,0.000,0.251
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Remarks', 'SSID']->OBJECTID",0.752,0.000,0.250
0.001,wifi_hotspot_location,4,"['BBL', 'Location_T', 'Provider', 'Remarks']->City",0.916,0.000,0.937
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Council Distrcit', 'SourceID']->X",0.942,0.000,0.752
0.001,wifi_hotspot_location,4,"['BBL', 'Location_T', 'Remarks', 'SourceID']->City",0.959,0.000,0.963
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Provider', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.976,0.000,0.947
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'SSID', 'SourceID']->X",0.937,0.000,0.751
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks']->DOITT_ID",0.723,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks']->DOITT_ID",0.723,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'Neighborhood Tabulation Area (NTA)', 'Remarks']->DOITT_ID",0.723,0.000,0.250
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Location_T', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.982,0.000,0.957
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Neighborhood Tabulation Area (NTA)', 'Remarks']->DOITT_ID",0.723,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BoroCD', 'Census Tract', 'Remarks']->DOITT_ID",0.724,0.000,0.252
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'BoroCD', 'Remarks']->DOITT_ID",0.724,0.000,0.252
0.001,wifi_hotspot_location,4,"['Activated', 'Borough', 'Census Tract', 'Remarks']->DOITT_ID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Borough', 'Remarks']->DOITT_ID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Location_T', 'Remarks']->DOITT_ID",0.770,0.000,0.268
0.001,wifi_hotspot_location,4,"['Activated', 'Census Tract', 'City', 'Remarks']->DOITT_ID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'City', 'Remarks']->DOITT_ID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Census Tract', 'Remarks']->DOITT_ID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'BoroCode', 'Remarks']->DOITT_ID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Census Tract', 'Remarks']->DOITT_ID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['Activated', 'BCTCB2010', 'Borough Name', 'Remarks']->DOITT_ID",0.722,0.000,0.250
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Provider', 'Remarks']->DOITT_ID",0.752,0.000,0.251
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Remarks', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.976,0.000,0.937
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Remarks', 'SSID']->DOITT_ID",0.752,0.000,0.250
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'SSID', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.976,0.000,0.947
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Council Distrcit', 'SourceID']->Location (Lat, Long)",0.942,0.000,0.752
0.001,wifi_hotspot_location,4,"['Location_T', 'Neighborhood Tabulation Area (NTA)', 'Postcode', 'SourceID']->BCTCB2010",0.993,0.000,0.976
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'SSID', 'SourceID']->Location (Lat, Long)",0.937,0.000,0.751
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Location_T', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.982,0.000,0.957
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Remarks', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.976,0.000,0.937
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCode', 'Location_T', 'Remarks']->Name",0.868,0.000,0.604
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Council Distrcit', 'SourceID']->Location",0.945,0.000,0.766
0.001,wifi_hotspot_location,4,"['BBL', 'BIN', 'BoroCD', 'SourceID']->Location",0.953,0.000,0.779
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Provider', 'SourceID']->X",0.937,0.000,0.751
0.001,wifi_hotspot_location,4,"['BIN', 'Council Distrcit', 'Location_T', 'Remarks']->Location",0.819,0.000,0.425
0.001,wifi_hotspot_location,4,"['Location_T', 'Neighborhood Tabulation Area (NTA)', 'Postcode', 'SourceID']->Census Tract",0.993,0.000,0.976
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Council Distrcit', 'SourceID']->Latitude",0.942,0.000,0.752
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'SSID', 'SourceID']->Latitude",0.937,0.000,0.751
0.001,wifi_hotspot_location,4,"['BBL', 'Borough Name', 'Location_T', 'Remarks']->Name",0.868,0.000,0.604
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Council Distrcit', 'SourceID']->Y",0.942,0.000,0.753
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'SSID', 'SourceID']->Y",0.938,0.000,0.752
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Provider', 'SourceID']->Location (Lat, Long)",0.937,0.000,0.751
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Provider', 'SourceID']->Latitude",0.937,0.000,0.751
0.001,wifi_hotspot_location,4,"['BBL', 'BoroCD', 'Provider', 'SourceID']->Y",0.938,0.000,0.752
0.001,wifi_hotspot_location,4,"['BBL', 'City', 'Location_T', 'Remarks']->Name",0.868,0.000,0.604
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Remarks', 'SourceID']->Name",0.983,0.000,0.936
0.001,wifi_hotspot_location,4,"['Council Distrcit', 'Location_T', 'Remarks', 'SourceID']->Name",0.983,0.000,0.934
0.001,wifi_hotspot_location,4,"['BBL', 'Borough', 'Location_T', 'Remarks']->Name",0.868,0.000,0.604
0.01,wifi_hotspot_location,4,"['BIN', 'Location_T', 'SourceID', 'Type']->Borough Name",0.864,0.000,0.897
0.01,wifi_hotspot_location,4,"['BIN', 'Location_T', 'SourceID', 'Type']->Borough",0.864,0.000,0.897
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'Remarks', 'SourceID']->BoroCD",0.897,0.000,0.826
0.01,wifi_hotspot_location,4,"['BIN', 'City', 'SourceID', 'Type']->Postcode",0.898,0.000,0.811
0.01,wifi_hotspot_location,4,"['BIN', 'BoroCode', 'SourceID', 'Type']->Postcode",0.898,0.000,0.811
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Provider', 'SourceID']->OBJECTID",0.864,0.000,0.732
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Provider', 'SourceID']->OBJECTID",0.864,0.000,0.740
0.01,wifi_hotspot_location,4,"['City', 'Provider', 'Remarks', 'SourceID']->Longitude",0.850,0.000,0.682
0.01,wifi_hotspot_location,4,"['Borough', 'Provider', 'Remarks', 'SourceID']->Longitude",0.850,0.000,0.693
0.01,wifi_hotspot_location,4,"['City', 'Remarks', 'SSID', 'SourceID']->BCTCB2010",0.872,0.000,0.734
0.01,wifi_hotspot_location,4,"['Borough', 'Provider', 'Remarks', 'SourceID']->OBJECTID",0.834,0.000,0.667
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Remarks', 'SourceID']->BoroCD",0.897,0.000,0.826
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Provider', 'SourceID']->Longitude",0.879,0.000,0.765
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Provider', 'Remarks']->OBJECTID",0.437,0.000,0.204
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Remarks', 'SourceID']->BoroCD",0.897,0.000,0.820
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Provider', 'Remarks']->Longitude",0.456,0.000,0.233
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Provider', 'Remarks']->Longitude",0.456,0.000,0.221
0.01,wifi_hotspot_location,4,"['Location_T', 'Remarks', 'SSID', 'SourceID']->BoroCD",0.827,0.000,0.757
0.01,wifi_hotspot_location,4,"['BIN', 'Borough', 'SourceID', 'Type']->BCTCB2010",0.905,0.000,0.795
0.01,wifi_hotspot_location,4,"['BIN', 'City', 'SourceID', 'Type']->BCTCB2010",0.905,0.000,0.795
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Remarks', 'SourceID']->Postcode",0.887,0.000,0.785
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'Remarks', 'SourceID']->Postcode",0.887,0.000,0.792
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Provider', 'SourceID']->Longitude",0.879,0.000,0.758
0.01,wifi_hotspot_location,4,"['Location_T', 'Provider', 'Remarks', 'SourceID']->BoroCD",0.827,0.000,0.757
0.01,wifi_hotspot_location,4,"['Location_T', 'Remarks', 'SSID', 'SourceID']->Postcode",0.832,0.000,0.743
0.01,wifi_hotspot_location,4,"['Location_T', 'Provider', 'Remarks', 'SourceID']->Postcode",0.832,0.000,0.743
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Provider', 'SourceID']->DOITT_ID",0.864,0.000,0.740
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Remarks', 'SourceID']->BoroCD",0.897,0.000,0.826
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Remarks', 'SourceID']->Council Distrcit",0.889,0.000,0.828
0.01,wifi_hotspot_location,4,"['Borough', 'Provider', 'Remarks', 'SourceID']->DOITT_ID",0.834,0.000,0.667
0.01,wifi_hotspot_location,4,"['City', 'Provider', 'Remarks', 'SourceID']->DOITT_ID",0.834,0.000,0.655
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'SSID', 'SourceID']->OBJECTID",0.864,0.000,0.732
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Remarks', 'SourceID']->Council Distrcit",0.889,0.000,0.822
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SSID', 'SourceID']->OBJECTID",0.864,0.000,0.740
0.01,wifi_hotspot_location,4,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Remarks']->OBJECTID",0.369,0.000,0.136
0.01,wifi_hotspot_location,4,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Type']->OBJECTID",0.000,0.000,0.000
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Remarks', 'SourceID']->Council Distrcit",0.889,0.000,0.828
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'Remarks', 'SourceID']->Council Distrcit",0.889,0.000,0.828
0.01,wifi_hotspot_location,4,"['Borough Name', 'Remarks', 'SSID', 'SourceID']->Longitude",0.850,0.000,0.693
0.01,wifi_hotspot_location,4,"['Location_T', 'Provider', 'Remarks', 'SourceID']->Council Distrcit",0.816,0.000,0.757
0.01,wifi_hotspot_location,4,"['Borough Name', 'Provider', 'Remarks', 'SourceID']->Longitude",0.850,0.000,0.693
0.01,wifi_hotspot_location,4,"['Location_T', 'Remarks', 'SSID', 'SourceID']->Council Distrcit",0.816,0.000,0.757
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Remarks', 'SourceID']->Longitude",0.879,0.000,0.699
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Remarks', 'SourceID']->Longitude",0.879,0.000,0.710
0.01,wifi_hotspot_location,4,"['Borough', 'Remarks', 'SSID', 'SourceID']->Longitude",0.850,0.000,0.693
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Remarks', 'SourceID']->Postcode",0.887,0.000,0.792
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Provider']->OBJECTID",0.000,0.000,0.000
0.01,wifi_hotspot_location,4,"['BoroCode', 'Provider', 'Remarks', 'SourceID']->Longitude",0.850,0.000,0.693
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Remarks', 'SourceID']->Postcode",0.887,0.000,0.792
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Provider', 'Remarks']->Longitude",0.456,0.000,0.233
0.01,wifi_hotspot_location,4,"['BIN', 'Location_T', 'Remarks', 'SSID']->Longitude",0.653,0.000,0.344
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Provider', 'Remarks']->Longitude",0.456,0.000,0.233
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Remarks', 'SourceID']->BCTCB2010",0.897,0.000,0.773
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Remarks', 'SourceID']->BCTCB2010",0.897,0.000,0.765
0.01,wifi_hotspot_location,4,"['City', 'Remarks', 'SSID', 'SourceID']->Longitude",0.850,0.000,0.682
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'SSID', 'SourceID']->OBJECTID",0.864,0.000,0.740
0.01,wifi_hotspot_location,4,"['BIN', 'Remarks', 'SSID', 'SourceID']->Longitude",0.863,0.000,0.649
0.01,wifi_hotspot_location,4,"['BoroCode', 'Remarks', 'SSID', 'SourceID']->Longitude",0.850,0.000,0.693
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Provider', 'SourceID']->OBJECTID",0.864,0.000,0.740
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Remarks', 'SourceID']->OBJECTID",0.864,0.000,0.679
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Remarks', 'SourceID']->OBJECTID",0.864,0.000,0.668
0.01,wifi_hotspot_location,4,"['BIN', 'Location_T', 'SourceID', 'Type']->BoroCode",0.864,0.000,0.897
0.01,wifi_hotspot_location,4,"['BIN', 'Borough Name', 'SourceID', 'Type']->Postcode",0.898,0.000,0.811
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'Provider', 'SourceID']->OBJECTID",0.864,0.000,0.740
0.01,wifi_hotspot_location,4,"['BIN', 'Borough', 'SourceID', 'Type']->Postcode",0.898,0.000,0.811
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'SSID', 'SourceID']->OBJECTID",0.864,0.000,0.740
0.01,wifi_hotspot_location,4,"['BIN', 'Location_T', 'Remarks', 'SourceID']->Longitude",0.883,0.000,0.663
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SSID', 'SourceID']->DOITT_ID",0.864,0.000,0.740
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Remarks', 'SourceID']->Longitude",0.879,0.000,0.710
