threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.1,hate_crimes,3,"['Arrest Id', 'Bias Motive Description', 'Law Code Category Description']->Complaint Precinct Code",1.000,0.000,1.000
0.1,hate_crimes,3,"['Arrest Date', 'Law Code Category Description', 'Offense Category']->Complaint Year Number",0.991,0.000,0.991
0.1,hate_crimes,3,"['Arrest Id', 'Law Code Category Description', 'Offense Category']->Complaint Year Number",1.000,0.000,1.000
0.1,hate_crimes,3,"['Arrest Id', 'Law Code Category Description', 'Offense Category']->Complaint Precinct Code",1.000,0.000,1.000
0.1,hate_crimes,3,"['Arrest Id', 'Bias Motive Description', 'Law Code Category Description']->Record Create Date",1.000,0.000,0.999
0.1,hate_crimes,3,"['Arrest Id', 'Law Code Category Description', 'Offense Category']->Month Number",1.000,0.000,1.000
0.1,hate_crimes,3,"['Arrest Id', 'Law Code Category Description', 'Offense Category']->Record Create Date",1.000,0.000,0.999
0.1,hate_crimes,3,"['Arrest Id', 'Bias Motive Description', 'Law Code Category Description']->Full Complaint ID",1.000,0.000,0.997
0.1,hate_crimes,3,"['Arrest Id', 'Law Code Category Description', 'Offense Category']->Full Complaint ID",1.000,0.000,0.997
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Complaint Year Number",0.999,0.000,0.999
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Arrest Date",0.244,0.000,0.797
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Law Code Category Description",0.993,0.000,0.996
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Offense Description",0.996,0.000,0.993
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'PD Code Description']->Month Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Complaint Precinct Code",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Complaint Precinct Code",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Complaint Year Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Complaint Year Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'County', 'Month Number', 'PD Code Description']->Patrol Borough Name",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'County', 'Month Number', 'Offense Description']->Patrol Borough Name",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Offense Description']->County",0.985,0.000,0.987
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'PD Code Description']->County",0.988,0.000,0.988
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'PD Code Description']->Record Create Date",1.000,0.000,0.999
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'Offense Description']->Record Create Date",1.000,0.000,0.999
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Record Create Date",1.000,0.000,0.999
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Patrol Borough Name",0.989,0.000,0.984
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'PD Code Description']->County",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Offense Category', 'Offense Description']->Month Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Offense Category', 'PD Code Description']->Month Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Offense Description']->County",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Offense Category', 'PD Code Description']->Record Create Date",1.000,0.000,0.999
0.001,hate_crimes,4,"['Bias Motive Description', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Arrest Date",0.354,0.000,0.819
0.001,hate_crimes,4,"['Bias Motive Description', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Arrest Date",0.356,0.000,0.821
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'Offense Description']->Law Code Category Description",0.990,0.000,0.995
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'Offense Description']->Month Number",0.984,0.000,0.970
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'PD Code Description']->Month Number",0.986,0.000,0.970
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Complaint Precinct Code",0.991,0.000,0.973
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Arrest Date",0.247,0.000,0.796
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'PD Code Description', 'Patrol Borough Name']->Offense Category",0.990,0.000,0.990
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number']->Record Create Date",1.000,0.000,0.996
0.001,hate_crimes,4,"['Arrest Date', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Law Code Category Description",0.991,0.000,0.995
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Offense Description', 'Patrol Borough Name']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'PD Code Description', 'Patrol Borough Name']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,4,"['Complaint Year Number', 'County', 'Month Number', 'Offense Description']->Arrest Date",0.229,0.000,0.780
0.001,hate_crimes,4,"['Complaint Year Number', 'County', 'Month Number', 'PD Code Description']->Arrest Date",0.225,0.000,0.780
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number']->Month Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'PD Code Description', 'Patrol Borough Name']->Arrest Date",0.308,0.000,0.777
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number']->Record Create Date",0.982,0.000,0.904
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Law Code Category Description",0.927,0.000,0.958
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'County', 'Month Number']->Law Code Category Description",0.914,0.000,0.955
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number']->Month Number",0.980,0.000,0.962
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Arrest Date",0.332,0.000,0.820
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Offense Description']->Offense Category",0.986,0.000,0.988
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Arrest Date",0.353,0.000,0.808
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'PD Code Description']->Record Create Date",0.989,0.000,0.932
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'Law Code Category Description']->Offense Description",0.999,0.000,0.998
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'Offense Description']->Arrest Date",0.374,0.000,0.812
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Offense Description', 'Patrol Borough Name']->Offense Category",0.990,0.000,0.991
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Month Number', 'Patrol Borough Name']->Law Code Category Description",0.993,0.000,0.996
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Complaint Year Number",0.999,0.000,0.999
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Offense Category",0.988,0.000,0.988
0.001,hate_crimes,4,"['Arrest Date', 'County', 'Month Number', 'Offense Description']->Offense Category",0.993,0.000,0.993
0.001,hate_crimes,4,"['Arrest Date', 'County', 'Month Number', 'PD Code Description']->Offense Category",0.993,0.000,0.993
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Arrest Id",0.000,0.000,0.622
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Bias Motive Description",0.994,0.000,0.992
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Bias Motive Description",0.995,0.000,0.991
0.001,hate_crimes,4,"['Arrest Date', 'County', 'Month Number', 'PD Code Description']->Patrol Borough Name",0.997,0.000,0.996
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Offense Category",0.990,0.000,0.991
0.001,hate_crimes,4,"['Bias Motive Description', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Arrest Id",0.063,0.000,0.670
0.001,hate_crimes,4,"['Bias Motive Description', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Arrest Id",0.094,0.000,0.685
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'County', 'Month Number']->Patrol Borough Name",0.988,0.000,0.984
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Offense Category",0.995,0.000,0.996
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Arrest Id",0.000,0.000,0.644
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Record Create Date",0.989,0.000,0.945
0.001,hate_crimes,4,"['Complaint Year Number', 'County', 'Month Number', 'Offense Description']->Arrest Id",0.000,0.000,0.654
0.001,hate_crimes,4,"['Complaint Year Number', 'County', 'Month Number', 'PD Code Description']->Arrest Id",0.000,0.000,0.639
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'Offense Description']->Complaint Year Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Month Number']->Law Code Category Description",0.993,0.000,0.996
0.001,hate_crimes,4,"['Arrest Date', 'County', 'Month Number', 'Offense Description']->Patrol Borough Name",0.996,0.000,0.994
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'Offense Description']->Month Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Offense Description', 'Patrol Borough Name']->PD Code Description",0.993,0.000,0.989
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number', 'Offense Category']->Month Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Offense Category', 'PD Code Description', 'Patrol Borough Name']->Bias Motive Description",0.997,0.000,0.997
0.001,hate_crimes,4,"['Arrest Date', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Bias Motive Description",0.997,0.000,0.996
0.001,hate_crimes,4,"['Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description', 'Offense Category']->Arrest Date",0.254,0.000,0.790
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Offense Description",0.955,0.000,0.939
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Offense Description']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->PD Code Description",0.997,0.000,0.993
0.001,hate_crimes,4,"['Arrest Id', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Law Code Category Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Offense Category', 'Offense Description']->Complaint Year Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Offense Category', 'Offense Description']->Law Code Category Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Bias Motive Description', 'County', 'Month Number', 'PD Code Description']->Arrest Date",0.320,0.000,0.785
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Arrest Id",0.000,0.000,0.642
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Arrest Id",0.077,0.000,0.665
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Arrest Id",0.000,0.000,0.653
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'Offense Description']->Arrest Id",0.125,0.000,0.681
0.001,hate_crimes,4,"['Arrest Id', 'County', 'Month Number', 'Offense Description']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'County', 'Month Number', 'PD Code Description']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Month Number",0.984,0.000,0.971
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Month Number",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'Offense Description']->Law Code Category Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Record Create Date",1.000,0.000,0.999
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Month Number']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'PD Code Description', 'Patrol Borough Name']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'County', 'Month Number']->Offense Category",0.980,0.000,0.983
0.001,hate_crimes,4,"['Month Number', 'Offense Category', 'PD Code Description', 'Patrol Borough Name']->Arrest Date",0.287,0.000,0.796
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Month Number', 'Patrol Borough Name']->Law Code Category Description",0.935,0.000,0.963
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Offense Category', 'Offense Description']->Law Code Category Description",0.989,0.000,0.994
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Offense Category', 'PD Code Description']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number', 'Offense Category']->Record Create Date",1.000,0.000,0.996
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number', 'Offense Category']->Month Number",0.980,0.000,0.964
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Month Number']->Patrol Borough Name",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'Offense Category', 'Patrol Borough Name']->Law Code Category Description",0.933,0.000,0.965
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'Offense Category', 'Patrol Borough Name']->Law Code Category Description",0.993,0.000,0.996
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Patrol Borough Name",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Record Create Date",0.992,0.000,0.952
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'Offense Description']->Complaint Year Number",0.996,0.000,0.993
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'Law Code Category Description']->Offense Description",0.981,0.000,0.972
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'Offense Category', 'Patrol Borough Name']->Bias Motive Description",0.995,0.000,0.994
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'Law Code Category Description']->PD Code Description",0.999,0.000,0.998
0.001,hate_crimes,4,"['Arrest Id', 'County', 'Month Number', 'Offense Description']->PD Code Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Month Number', 'Offense Description']->PD Code Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Offense Description', 'Patrol Borough Name']->PD Code Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Complaint Precinct Code",0.997,0.000,0.989
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Offense Category', 'PD Code Description']->Month Number",0.986,0.000,0.970
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Complaint Precinct Code",0.996,0.000,0.990
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'Offense Category', 'Offense Description']->Bias Motive Description",0.996,0.000,0.994
0.001,hate_crimes,4,"['Month Number', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Arrest Date",0.285,0.000,0.794
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Complaint Precinct Code",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Record Create Date",1.000,0.000,0.997
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'Offense Description']->Full Complaint ID",1.000,0.000,0.998
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'PD Code Description']->Full Complaint ID",1.000,0.000,0.998
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Category', 'Patrol Borough Name']->Arrest Date",0.274,0.000,0.797
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Record Create Date",1.000,0.000,0.999
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Offense Category', 'Offense Description']->Month Number",0.984,0.000,0.971
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Offense Category', 'Offense Description']->Complaint Year Number",0.995,0.000,0.993
0.001,hate_crimes,4,"['Bias Motive Description', 'County', 'Month Number', 'PD Code Description']->Arrest Id",0.091,0.000,0.660
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Complaint Precinct Code",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Bias Motive Description",0.989,0.000,0.984
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Full Complaint ID",1.000,0.000,0.998
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Law Code Category Description', 'Offense Category']->PD Code Description",0.999,0.000,0.998
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'Offense Category', 'Patrol Borough Name']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'Law Code Category Description']->PD Code Description",0.982,0.000,0.966
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Offense Category', 'PD Code Description']->Full Complaint ID",1.000,0.000,0.998
0.001,hate_crimes,4,"['Month Number', 'Offense Category', 'PD Code Description', 'Patrol Borough Name']->Arrest Id",0.025,0.000,0.660
0.001,hate_crimes,4,"['Arrest Id', 'Month Number', 'Offense Category', 'Offense Description']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Category', 'PD Code Description']->Arrest Date",0.288,0.000,0.781
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Offense Description']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Category', 'Offense Description']->Arrest Date",0.298,0.000,0.780
0.001,hate_crimes,4,"['Arrest Date', 'County', 'Month Number', 'Offense Description']->PD Code Description",0.993,0.000,0.989
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Record Create Date",0.985,0.000,0.933
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Offense Category']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Month Number', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Arrest Id",0.057,0.000,0.674
0.001,hate_crimes,4,"['Arrest Id', 'Offense Category', 'PD Code Description', 'Patrol Borough Name']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Category', 'Patrol Borough Name']->Arrest Id",0.000,0.000,0.649
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Offense Category', 'Patrol Borough Name']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Bias Motive Description",0.989,0.000,0.985
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->PD Code Description",0.961,0.000,0.932
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Offense Category', 'PD Code Description']->Record Create Date",0.989,0.000,0.933
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Category', 'PD Code Description']->Arrest Id",0.042,0.000,0.654
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Category', 'Offense Description']->Arrest Id",0.078,0.000,0.663
0.001,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number']->Full Complaint ID",0.999,0.000,0.988
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'PD Code Description', 'Patrol Borough Name']->Bias Motive Description",0.991,0.000,0.987
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Offense Category']->Bias Motive Description",0.988,0.000,0.985
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Complaint Precinct Code",0.992,0.000,0.976
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Month Number', 'Offense Description']->Bias Motive Description",0.986,0.000,0.983
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Offense Category', 'Patrol Borough Name']->Bias Motive Description",0.994,0.000,0.993
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Law Code Category Description', 'Offense Category']->Offense Description",0.999,0.000,0.998
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Offense Category', 'PD Code Description']->Bias Motive Description",0.997,0.000,0.996
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Record Create Date",0.985,0.000,0.930
0.001,hate_crimes,4,"['Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description', 'Offense Category']->Arrest Id",0.000,0.000,0.639
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Law Code Category Description', 'Offense Category']->Offense Description",0.980,0.000,0.975
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number']->Full Complaint ID",0.969,0.000,0.797
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Month Number', 'Offense Description']->PD Code Description",0.994,0.000,0.989
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number', 'Offense Category']->Record Create Date",0.982,0.000,0.910
0.001,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Precinct Code', 'PD Code Description']->Full Complaint ID",0.981,0.000,0.852
0.001,hate_crimes,4,"['Arrest Date', 'County', 'Month Number', 'PD Code Description']->Bias Motive Description",0.993,0.000,0.990
0.001,hate_crimes,4,"['Arrest Id', 'County', 'Month Number', 'PD Code Description']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'County', 'Month Number', 'Offense Category']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'County', 'Month Number', 'Offense Category']->Bias Motive Description",0.994,0.000,0.992
0.001,hate_crimes,4,"['Arrest Id', 'County', 'Month Number', 'Offense Description']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Date', 'County', 'Month Number', 'Offense Description']->Bias Motive Description",0.992,0.000,0.989
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'County', 'Month Number']->Bias Motive Description",0.981,0.000,0.976
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Month Number']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Full Complaint ID",0.999,0.000,0.992
0.001,hate_crimes,4,"['Arrest Date', 'County', 'Offense Category', 'PD Code Description']->Bias Motive Description",0.997,0.000,0.996
0.001,hate_crimes,4,"['Arrest Id', 'County', 'Offense Category', 'PD Code Description']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Full Complaint ID",1.000,0.000,0.998
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Law Code Category Description', 'Offense Category']->PD Code Description",0.981,0.000,0.969
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Full Complaint ID",1.000,0.000,0.996
