fd,mu_plus,rfi_prime_plus,g3,g3_prime,mu_plus_is_key,rfi_prime_plus_rfi
"['d', 'e', 'f', 'i']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['d', 'e', 'f', 'i']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['d', 'e', 'f', 'i']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['e', 'f', 'i', 'm']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['e', 'f', 'i', 'm']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['e', 'f', 'i', 'm']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['e', 'f', 'i', 'm']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['e', 'f', 'i', 'm']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['a', 'e', 'f']->g",1.0,1.0,1.0,1.0,False,0.002308761648232349
"['a', 'd', 'e', 'f']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['a', 'd', 'e', 'f']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['a', 'd', 'e', 'f']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['a', 'd', 'e', 'f']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['a', 'e', 'f', 'm']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['a', 'e', 'f', 'm']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['a', 'e', 'f', 'm']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['a', 'e', 'f', 'm']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['e', 'f', 'h']->g",1.0,1.0,1.0,1.0,False,0.002308761648232349
"['e', 'f', 'h']->j",1.0,1.0,1.0,1.0,False,0.003453517350366364
"['e', 'f', 'h']->m",1.0,1.0,1.0,1.0,False,0.006420603310552497
"['b', 'e', 'f', 'h']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['b', 'e', 'f', 'h']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['d', 'e', 'f', 'h']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['d', 'e', 'f', 'h']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['c', 'e', 'f']->d",1.0,1.0,1.0,1.0,False,0.006339458493676231
"['b', 'c', 'e', 'f']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['b', 'c', 'e', 'f']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['b', 'c', 'e', 'f']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['b', 'c', 'e', 'f']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['c', 'e', 'f', 'm']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['c', 'e', 'f', 'm']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['c', 'e', 'f', 'm']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['c', 'e', 'f', 'm']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['e', 'f', 'j']->g",1.0,1.0,1.0,1.0,False,0.002308761648232349
"['e', 'f', 'j']->h",1.0,1.0,1.0,1.0,False,0.002994240404300186
"['e', 'f', 'j']->m",1.0,1.0,1.0,1.0,False,0.006420603310552497
"['b', 'e', 'f', 'j']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['b', 'e', 'f', 'j']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['b', 'e', 'f', 'j']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['b', 'e', 'f', 'j']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['d', 'e', 'f', 'j']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['d', 'e', 'f', 'j']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['d', 'e', 'f', 'j']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['d', 'e', 'f', 'j']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['b', 'e', 'f']->g",1.0,1.0,1.0,1.0,False,0.005477523153654573
"['d', 'e', 'f', 'm']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['d', 'e', 'f', 'm']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['d', 'e', 'f', 'm']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['d', 'e', 'f', 'm']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['d', 'e', 'f', 'm']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['d', 'e', 'f', 'm']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['e', 'f', 'm']->g",1.0,1.0,1.0,1.0,False,0.004617523296307935
"['a', 'f', 'i']->g",1.0,1.0,1.0,1.0,True,1.5709655798445965e-13
"['a', 'f', 'i']->e",1.0,1.0,1.0,1.0,True,1.2279066652354231e-13
"['a', 'f', 'i']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['a', 'f', 'i']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['a', 'f', 'i']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['a', 'f', 'i']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['a', 'f', 'i']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['f', 'h', 'i']->d",1.0,1.0,1.0,1.0,False,0.006339458493676231
"['f', 'h', 'i']->l",1.0,1.0,1.0,1.0,False,0.006135546102821743
