fd,mu,rfi,g1,g2,g3,mu_is_key,rfi_fi
"['a', 'j']->f",-0.0181347150259068,-0.0008297856672085935,0.9978191000918274,0.7954545454545454,0.8863636363636364,False,0.959352645958783
"['i', 'j']->b",0.485901738473168,0.11296817928487779,0.9972451790633609,0.7727272727272727,0.9545454545454546,False,0.8538871494767758
"['h', 'j']->m",0.2514352203141219,0.07945097601494289,0.993801652892562,0.643939393939394,0.8863636363636364,False,0.7848476364915318
"['c', 'j']->d",0.2402171744520767,0.03911460531967048,0.9989669421487604,0.8939393939393939,0.9621212121212122,False,0.8704876611865944
"['h', 'i']->l",0.014901952975660104,0.022440652726963273,0.9917355371900827,0.6590909090909091,0.8636363636363636,False,0.7420382219885776
"['c', 'j']->e",-0.0135990621336457,-0.0012016136377607234,0.9959825528007347,0.6590909090909092,0.803030303030303,False,0.92513962751107
"['e', 'j']->a",-0.016578483245149878,-0.0007933176718069035,0.9979338842975206,0.7954545454545454,0.8863636363636364,False,0.9563239902358736
"['e', 'j']->g",0.1260555166783297,0.004309245347367874,0.9981634527089073,0.8257575757575758,0.9015151515151515,False,0.9670978210540466
"['f', 'j']->i",-0.11489361702127554,-0.002633373478634904,0.9989669421487604,0.9242424242424243,0.9545454545454546,False,0.9784573266035592
"['a', 'i']->j",0.027642692603020658,0.002599677687163293,0.9986225895316805,0.8560606060606061,0.9318181818181819,False,0.9612820061823892
"['c', 'j']->h",0.08943466172381853,0.0072312560123243275,0.9964416896235078,0.7045454545454546,0.8333333333333334,False,0.9208189264131511
"['h', 'j']->b",0.3546564851527009,0.08917194198870693,0.9964416896235078,0.7196969696969697,0.9318181818181819,False,0.7855433351938904
"['c', 'j']->f",-0.018134715025906356,-0.0015248922307339319,0.9959825528007347,0.6590909090909092,0.803030303030303,False,0.9276961532889737
"['i', 'j']->d",0.132246712690264,0.022466084566594602,0.9970156106519743,0.75,0.946969696969697,False,0.7819742376288927
"['c', 'j']->a",-0.016578483245149434,-0.0015401330183472117,0.9959825528007347,0.6590909090909092,0.803030303030303,False,0.921128325206405
"['a', 'j']->g",-0.008397480755773179,-0.0003651880943402741,0.9978191000918274,0.7954545454545454,0.8863636363636364,False,0.9618708636728538
"['h', 'j']->i",0.8051202214149802,0.1329311808705802,0.9987373737373737,0.8939393939393939,0.9545454545454546,False,0.9761341416163932
"['c', 'i']->m",0.13997127134417742,0.01780028563483238,0.9986225895316805,0.8409090909090909,0.9318181818181819,False,0.8989210920921092
"['e', 'i']->j",0.2623496288712578,0.01406988995518843,0.9986225895316805,0.8712121212121212,0.9318181818181819,False,0.9612820061823892
"['e', 'i']->h",0.3736852170587107,0.017315822050235963,0.9987373737373737,0.8863636363636365,0.9393939393939394,False,0.9712279857488622
"['h', 'j']->d",-0.06631466293491006,-0.03392692881209858,0.9960973370064279,0.6893939393939394,0.9242424242424242,False,0.6854125704098962
"['c', 'j']->g",-0.008397480755772957,-0.000671570659212084,0.9959825528007347,0.6590909090909092,0.803030303030303,False,0.9321755796102672
"['e', 'j']->i",0.23196217494089844,0.011016736310693331,0.9986225895316805,0.8484848484848485,0.9242424242424242,False,0.966901567303633
