fd,mu_plus,rfi_prime_plus,g3,g3_prime,mu_plus_is_key,rfi_prime_plus_rfi
"['diameter', 'rings', 'shucked_weight', 'viscera_weight']->sex",1.0,1.0,1.0,1.0,False,0.0002013962214987286
"['height', 'rings', 'shucked_weight', 'viscera_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['height', 'rings', 'shucked_weight', 'viscera_weight']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['height', 'rings', 'shucked_weight', 'viscera_weight']->length",1.0,1.0,1.0,1.0,True,-7.400746682151293e-13
"['height', 'rings', 'shucked_weight', 'viscera_weight']->diameter",1.0,1.0,1.0,1.0,True,5.252465129501616e-13
"['height', 'rings', 'shucked_weight', 'viscera_weight']->sex",1.0,1.0,1.0,1.0,True,-3.9968028886505635e-14
"['rings', 'sex', 'shucked_weight', 'viscera_weight']->shell_weight",1.0,1.0,1.0,1.0,False,5.4105975700213804e-05
"['rings', 'sex', 'shucked_weight', 'viscera_weight']->diameter",1.0,1.0,1.0,1.0,False,7.559379404720179e-05
"['diameter', 'height', 'length', 'rings', 'sex', 'shucked_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['diameter', 'height', 'length', 'rings', 'sex', 'shucked_weight']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['diameter', 'height', 'length', 'rings', 'sex', 'shucked_weight']->viscera_weight",1.0,1.0,1.0,1.0,True,1.3454015679315035e-11
"['diameter', 'height', 'length', 'sex', 'shell_weight', 'viscera_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['diameter', 'length', 'rings', 'shell_weight', 'viscera_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['diameter', 'length', 'rings', 'shell_weight', 'viscera_weight']->shucked_weight",1.0,1.0,1.0,1.0,True,1.8011703240006227e-11
"['diameter', 'length', 'rings', 'shell_weight', 'viscera_weight']->height",1.0,1.0,1.0,1.0,True,-2.913225216616411e-13
"['diameter', 'length', 'rings', 'shell_weight', 'viscera_weight']->sex",1.0,1.0,1.0,1.0,True,-3.9968028886505635e-14
"['diameter', 'length', 'sex', 'shell_weight', 'viscera_weight']->shucked_weight",1.0,1.0,1.0,1.0,False,4.6404773223707174e-05
"['length', 'rings', 'sex', 'shell_weight', 'viscera_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['length', 'rings', 'sex', 'shell_weight', 'viscera_weight']->shucked_weight",1.0,1.0,1.0,1.0,True,1.8011703240006227e-11
"['length', 'rings', 'sex', 'shell_weight', 'viscera_weight']->diameter",1.0,1.0,1.0,1.0,True,5.252465129501616e-13
"['length', 'rings', 'sex', 'shell_weight', 'viscera_weight']->height",1.0,1.0,1.0,1.0,True,-2.913225216616411e-13
"['diameter', 'height', 'rings', 'shell_weight', 'viscera_weight']->sex",1.0,1.0,1.0,1.0,False,0.0002013962214987286
"['diameter', 'height', 'sex', 'shell_weight', 'viscera_weight']->rings",1.0,1.0,1.0,1.0,False,0.00011906286119867104
"['diameter', 'height', 'length', 'rings', 'viscera_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['diameter', 'height', 'length', 'rings', 'viscera_weight']->shucked_weight",1.0,1.0,1.0,1.0,True,1.8011703240006227e-11
"['diameter', 'height', 'length', 'rings', 'viscera_weight']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['diameter', 'height', 'length', 'rings', 'viscera_weight']->sex",1.0,1.0,1.0,1.0,True,-3.9968028886505635e-14
